no_of_posts,following,followers,bio_len,picture,link,caption_len,caption_per,non_image,engage_like,engage_comm,location_tag_per,avg_hashtag_count,promotion_key,follower_key,cosine_similarity,post_interval,class
203,1400,1600,159,1,1,197,0,0.388999999,1.919999957,0.119999997,0.222000003,0.666999996,0,0.166999996,0.071520999,706.7105103,a
494,382,2200,0,1,0,3,0.722222209,0.277999997,4.119999886,0.07,0.222000003,0,0,0,0.522315025,3.173502922,s
19,119,875,16,1,0,4,0.722222209,0,36.18000031,0.790000022,0,0.222000003,0,0,0.50980401,492.9792786,a
157,1200,5400,0,1,1,57,0.333333343,0.111000001,2.299999952,0.029999999,0,0.277999997,0,0,0.126387,549.7199097,a
2600,832,7500,179,1,0,466,0.055555556,0,0.159999996,0,0,1.722000003,0,0,0.554624975,1.300369978,s
615,382,2100,123,1,0,47,0.166666672,0.722000003,1.610000014,0.159999996,0.722000003,0.777999997,0,0,0.029655,45.73589325,a
62,1300,7300,0,1,0,94,0.166666672,0,5.650000095,0.280000001,0.166999996,0,0,0,0.050758001,975.2680664,a
6,477,2700,37,1,0,2,0.833333314,0.166999996,15.85999966,0,0,0,0,0,0.666666985,144.3468933,i
54,454,1800,136,1,0,78,0,0.333000004,30.12999916,0.579999983,0.777999997,0.722000003,0,0,0.314339995,1013.388123,s
3,49,156,0,1,0,320,0,0.333000004,70.0699997,0,0,0,1.667000055,0,0.201851994,81.82666779,s
12,104,303,86,1,0,156,0,0,15.30000019,0.560000002,0,1.5,0,0,0.038217001,981.5031738,a
558,1100,6400,109,1,0,6,0.888888896,0,1.370000005,0.02,0,0,0,0,0.785027027,70.37683868,s
22,329,1900,0,1,0,0,1,0,4.949999809,0.029999999,0,0,0,0,1,3.737067938,s
1400,1700,6400,0,1,0,67,0,0.888999999,0.430000007,0.209999993,0,0.166999996,0,0,0.054809999,3.324799061,s
686,5700,6700,69,1,0,9,0.388888896,0.056000002,3.200000048,0.039999999,0,0.222000003,0,0,0.113724001,4.412083149,s
163,374,2700,12,1,0,103,0.611111105,0.277999997,2.880000114,0.389999986,0.777999997,0,0,0,0.361432999,561.9301758,s
320,727,1700,38,1,1,527,0,0,4.420000076,0.180000007,0.111000001,1.555999994,0,0,0.773892999,175.2294312,s
0,128,576,61,1,0,0,0,0,0,0,0,0,0,0,1,0,i
10,1100,5800,166,1,0,85,0.600000024,0,5.71999979,0.25,0,0,0,0,0.347566992,584.2624512,s
14,94,357,0,1,0,6,0.785714269,0.214000002,6.079999924,0.230000004,0,0,0,0,0.604395986,952.3284912,s
0,44,244,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
12,110,419,151,1,0,509,0.333333343,0,13.85999966,0.829999983,0,2,0,0,0.515151978,0.349792004,s
11,173,1000,34,1,0,4,0.727272749,0,12.65999985,0.209999993,0,0.090999998,0,0,0.50909102,25.35277748,a
3,131,633,0,1,0,7,0.333333343,0.333000004,35.88000107,1.269999981,0.333000004,0.666999996,0,0,0,100.1152802,i
202,1300,6800,27,1,0,117,0.055555556,0.277999997,4.289999962,0.310000002,0.666999996,1.167000055,0,0,0.012476,749.0614014,a
457,969,2400,11,1,0,131,0,0.5,2.509999991,0.239999995,0.722000003,1.332999945,0,0,0.022241,314.5704041,a
1,56,211,0,1,0,139,0,0,21.43000031,1.789999962,0,2,0,0,0,0,i
50,1600,7500,0,1,0,30,0,0.333000004,5.75,0.349999994,0.777999997,0.056000002,0,0,0.019608,665.7868042,a
2,418,3100,204,1,0,38,0,0,5.019999981,0,0,0.5,0,0,0,1.661110997,i
45,198,418,62,1,0,145,0,0.277999997,21.65999985,0.200000003,0,0.944000006,0,0,0.255389005,575.2141113,s
64,597,1500,0,1,0,51,0.388888896,0.444000006,2.720000029,0.059999999,0.611000001,0.833000004,0,0,0.141375005,1135.330444,a
43,660,4100,71,1,0,101,0.055555556,0.111000001,8.010000229,0.170000002,0,0,0,0,0.028697001,9.101914406,a
1,187,646,0,1,0,0,1,0,24.60000038,6.949999809,0,0,0,0,0,0,i
39,755,3400,0,1,0,0,1,0.056000002,1.470000029,0.050000001,0,0,0,0,1,508.0019836,a
0,88,121,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
282,1100,4300,0,1,0,382,0,0,0.5,0.02,0,0.111000001,0,0,0.551162005,177.4488373,s
120,1100,4000,45,1,0,31,0.388888896,0.222000003,1.960000038,0.050000001,0,0,0,0,0.157009006,539.7996826,a
1300,2300,6300,173,1,1,264,0.111111112,0.722000003,0.360000014,0.029999999,0.222000003,0,0,0,0.038970999,61.3171463,a
141,254,1500,0,1,0,1195,0,0.056000002,2.759999991,0.039999999,0,0.056000002,0,0,0.353017002,163.5227509,s
121,316,365,18,1,1,28,0.111111112,0.166999996,6.079999924,0.230000004,0.222000003,0.222000003,0,0,0.095700003,529.1436768,a
40,263,1100,0,1,0,10,0.444444448,0.166999996,5.150000095,0.170000002,0,0,0,0,0.197100997,145.3721771,a
62,132,679,103,1,1,91,0,0,16.75,1.429999948,0.611000001,1.555999994,0.056000002,0,0.019262001,52.301651,a
6,408,2200,156,1,1,84,0,0,6,0.779999971,0.5,1.5,0,0,0.109163001,769.6053467,a
0,107,1500,0,0,1,0,0,0,0,0,0,0,0,0,1,0,i
13,58,402,0,1,0,23,0,0,31.82999992,0.529999971,0,0,0,0.077,0.013889,21.83677483,a
92,1200,7200,74,1,0,29,0.444444448,0.444000006,6.440000057,0.140000001,0.056000002,0.777999997,0,0,0.190185994,459.7566834,a
23,145,579,0,1,0,577,0,0.222000003,6.630000114,0.419999987,0,0.166999996,0,0,0.125448003,133.4085693,a
45,212,779,181,1,0,45,0.333333343,0.056000002,3.880000114,0.159999996,0,0.555999994,0.166999996,0,0.207931995,42.94786835,s
41,38,787,0,1,0,7,0.666666687,0,49.11999893,2.339999914,0.277999997,0,0,0,0.438917011,92.28240967,s
1,99,650,143,1,0,54,0,0,50.50999832,1.009999991,0,0,0,0,0,0,i
4,66,131,0,1,0,7,0.75,0,21.59000015,0.759999991,0,0,0,0,0.5,0.023333,s
2,402,5400,0,1,0,0,1,0,96.51999664,9.829999924,0,0,0,0,1,0.028472001,i
1,95,417,0,1,0,0,1,0,111.5800018,2.109999895,0,0,0,0,0,0,i
2000,1700,4300,26,1,1,41,0.111111112,0.166999996,0.119999997,0.02,0.166999996,0,0,0.111000001,0.188243002,72.89435577,a
0,242,2000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
551,1200,887,176,1,1,593,0,0,1.129999995,0.029999999,0,1.389000058,0,0.222000003,0.989166021,354.9873962,s
61,1800,783,146,1,1,247,0,0.222000003,53.56000137,0.01,0,0.222000003,0,0,0.366840005,38.32560349,s
19,59,207,0,1,0,11,0.666666687,0,2.170000076,0.090000004,0,0,0,0,0.432981998,1234.880981,s
70,60,254,58,1,0,306,0.5,0,2.690000057,1.110000014,0,0.111000001,0.333000004,0,0.257602006,247.9230957,s
143,1300,2000,81,1,0,962,0.222222224,0.111000001,0.469999999,0,0,0.166999996,0.555999994,0.111000001,0.271706015,19.97828674,s
4,17,291,0,0,0,35,0.25,0,44.11999893,0,0,0,0,0,0.027778,0.013681,i
319,2300,635,12,1,1,71,0.055555556,0.166999996,2.259999991,0.050000001,0.388999999,0.611000001,0,0,0.013033,120.0647965,a
907,2800,7400,164,1,1,954,0,0,0.159999996,0,0.056000002,1.555999994,0,0.111000001,0.981178999,10.69365692,s
146,489,1400,116,1,1,399,0,0,1.929999948,0.100000002,0,1.110999942,0,0,0.995719016,4.483426094,s
323,2100,4700,0,1,0,306,0.111111112,0.277999997,0.699999988,0.090000004,0.111000001,0.166999996,0.056000002,0,0.065416001,69.8592453,a
61,1100,7500,49,1,0,12,0.777777791,0.222000003,4.130000114,0.039999999,0.222000003,0,0,0,0.59532398,365.5827332,s
38,434,1200,0,1,0,114,0.166666672,0.444000006,2.440000057,0.680000007,0.056000002,0.333000004,0,0,0.035122,589.7700806,a
373,1400,6000,184,1,0,279,0.111111112,0.166999996,4.789999962,0.239999995,0.166999996,1.777999997,0,0.056000002,0.027564,504.1907959,a
32,1500,7300,130,1,0,751,0,0.056000002,1.909999967,0.449999988,0,1.610999942,0.111000001,1.555999994,0.90794301,145.263092,s
97,349,1000,0,1,0,15,0.277777791,0.333000004,7.960000038,0.860000014,0.056000002,0,0,0,0.047083002,277.0448914,a
48,870,2800,0,1,0,7,0.555555582,0,7.110000134,0.310000002,0.333000004,0,0,0,0.235293999,600.4067993,s
0,179,1100,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
98,617,3000,21,1,1,55,0.222222224,0.277999997,3.160000086,0.280000001,0.056000002,0.333000004,0.056000002,0,0.042849001,531.7958374,a
85,1600,7400,151,1,1,480,0,0,0.189999998,0.01,0,0.722000003,1,0,0.482674986,10.2319603,s
215,526,2100,0,1,0,22,0,0.5,4.380000114,0.419999987,0.833000004,0.222000003,0,0,0.003774,645.2298584,a
47,150,1100,0,1,0,6,0.666666687,0.388999999,4.260000229,0.519999981,0,0,0,0,0.437907994,760.5241699,s
24,1300,7500,0,1,0,0,1,0.388999999,5.150000095,0.180000007,0,0,0,0,1,805.9221802,a
151,938,2900,145,1,0,127,0,0.277999997,2.869999886,0.150000006,0.888999999,1.832999945,0,0,0.045363002,282.5230103,a
6,485,2600,0,1,0,3,0.833333314,0,8.760000229,0.310000002,0,0,0,0,0.666666985,2508.365234,i
2300,1800,6600,113,1,0,39,0.222222224,0.777999997,0.920000017,0.090000004,0.166999996,0.222000003,0,0,0.109908,428.0296936,a
67,382,2300,0,1,0,304,0.055555556,0.111000001,5.179999828,0.409999996,0.056000002,0.388999999,0,0,0.035101999,1080.27478,a
2,438,1400,0,0,0,0,1,0,4.789999962,0.109999999,0.5,0,0,0,1,772.6729126,i
1,65,296,27,1,0,0,1,0,156.9199982,6.150000095,0,0,0,0,0,0,i
100,290,287,0,1,0,144,0.333333343,0.444000006,5.820000172,0.519999981,0.277999997,0.388999999,0.111000001,0,0.108361997,416.7851563,a
52,457,1700,0,1,0,1,0.888888896,0.277999997,1.460000038,0.07,0.222000003,0,0,0,0.784313977,1517.087036,a
29,50,468,161,1,0,244,0,0,12.67000008,0.670000017,0,0,0,0,0.262385994,327.0198975,s
24,308,2000,14,1,0,4,0.833333314,0.611000001,8.420000076,0.319999993,0.111000001,0.111000001,0,0,0.686275005,889.2555542,a
216,1200,2100,21,1,0,583,0,0.611000001,1.330000043,0.090000004,0,0.166999996,0.056000002,0,0.093461998,15.66390419,a
96,270,310,0,1,0,3,0.833333314,0.722000003,3.190000057,0.159999996,0.056000002,0,0,0,0.686275005,281.2037964,a
2200,1300,2700,223,1,0,263,0,0.056000002,0.050000001,0,0,0.056000002,0,0,0.187050998,0.008256,s
3,57,167,0,1,0,3,0.333333343,0,16.95999908,1.169999957,0,0,0,0,0.333332986,224.193985,i
1,48,12,0,1,0,94,0,0,18.75,0,0,4,0,2,0,0,s
0,68,135,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
73,120,1300,0,1,0,0,1,0,47.40999985,1.710000038,0,0,0,0,1,157.3795013,a
50,181,1000,0,1,0,18,0.222222224,0.222000003,9.390000343,0.860000014,0,0,0,0.056000002,0.046929002,160.0213776,a
110,190,790,0,1,0,5,0.722222209,0.166999996,14.35999966,0.790000022,0,0,0,0,0.51187098,274.9192505,a
10,161,1400,56,1,0,56,0.100000002,0,16.77000046,0.75,0.100000002,0,0,0,0.313351989,62.60469437,s
16,346,1200,119,1,0,479,0,0.375,11.72000027,0.610000014,0.875,2.062999964,0,0,0.275938988,4.114271164,s
769,2800,3400,166,1,0,483,0.055555556,0,0.239999995,0.02,0,1.667000055,0,0,0.182117,169.2450256,a
13,458,2100,0,1,0,22,0.307692319,0.077,9.979999542,0.720000029,0,0,0,0,0.085674003,171.712204,a
46,1300,7400,0,1,0,1,0.944444418,0.333000004,1.5,0.090000004,0,0,0,0,0.888889015,501.4496155,a
21,278,2600,133,1,1,737,0,0,9.850000382,0.159999996,0,0,0,0,0.687649012,17.36166763,s
7,82,204,12,1,1,56,0,0.57099998,6.099999905,0.170000002,0.286000013,1.143000007,0,0,0.043122999,160.9701996,a
4,39,717,174,1,0,65,0,1,44.22999954,1.279999971,0.25,3.25,0,0,0.113361999,24.54236031,a
159,2100,3200,140,1,1,318,0.111111112,0,1.070000053,0.039999999,0.056000002,1.667000055,0,1.055999994,0.692809999,283.177887,s
254,341,990,26,1,0,664,0,0.333000004,3.799999952,0.180000007,0.166999996,0.166999996,0.5,0.166999996,0.107109003,430.4606018,s
341,1300,2500,0,1,0,550,0,0.056000002,0.159999996,0.02,0,0.277999997,0.833000004,0.222000003,0.180016995,78.72448731,s
50,358,2300,0,1,0,14,0.333333343,0.333000004,5.090000153,0.230000004,0,0,0,0.056000002,0.103074998,81.88549042,a
0,336,878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
9,13,114,135,1,0,263,0.222222224,0.222000003,43.59000015,2.559999943,0,0,0,0.111000001,0.027778,5.731667042,a
1000,1600,7300,145,1,0,600,0,0,0.419999987,0.029999999,0,0.944000006,0,0,0.320048988,3.137315035,s
71,108,143,102,1,0,114,0,0.111000001,8.949999809,1.539999962,0.056000002,1.332999945,0,0,0.059728,524.7750244,a
31,104,403,0,1,0,239,0.166666672,0,15.27999973,0.430000007,0.056000002,0.222000003,0,0,0.165687993,294.4814148,a
109,411,4100,0,1,1,35,0.222222224,0.333000004,2.470000029,0.150000006,0.111000001,0.166999996,0,0,0.077067003,217.6016388,a
38,276,1600,0,1,0,10,0.055555556,0,12.34000015,0.439999998,0,0,0,0,0.888889015,18.60107994,s
683,600,2300,34,1,1,894,0,0.056000002,0.150000006,0,0,0.277999997,0.777999997,0.056000002,0.234696999,0.055385999,s
34,319,2000,38,1,0,5,0.555555582,0.111000001,7.440000057,0.140000001,0.111000001,0,0,0,0.294117987,240.2638245,a
29,762,1800,0,1,0,0,1,0.611000001,0.930000007,0.01,0,0,0,0,1,1426.57666,a
657,576,992,18,1,0,22,0.444444448,0.277999997,4.610000134,0.430000007,0.056000002,0.777999997,0,0,0.184162006,80.89168549,a
27,435,2400,30,1,0,11,0.333333343,0.111000001,1.889999986,0.129999995,0,0,0,0,0.098039001,444.7627869,a
71,266,152,33,1,0,252,0.666666687,0.333000004,2.720000029,0,0,0.444000006,0.277999997,0,0.450821996,156.5515442,s
867,381,783,16,1,0,114,0.222222224,0,2.349999905,0.119999997,0,1.222000003,0.666999996,0.056000002,0.174494997,148.5703735,s
54,198,919,84,1,0,83,0,0.611000001,9.649999619,0.899999976,0.166999996,1.889000058,0,1.055999994,0.076784998,376.5028381,s
858,11000,682,137,1,1,853,0,0.056000002,0.289999992,0.029999999,0,0.111000001,0.555999994,0,0.171970993,76.45830536,s
27,171,675,0,1,0,25,0.5,0,6.889999867,0.620000005,0.111000001,0,0,0,0.236497998,468.3470764,s
185,449,686,0,1,0,334,0,0.388999999,2.730000019,0.370000005,0,0.166999996,0,0,0.146059007,57.41265488,a
34,86,702,0,1,0,0,1,0,8.590000153,0.259999991,0,0,0,0,1,81.37779236,a
79,200,431,0,1,0,24,0.333333343,0.277999997,9.68999958,0.639999986,0,0,0,0,0.100708,228.181778,a
26,122,897,33,1,0,6,0.722222209,0.056000002,9.56000042,0.589999974,0,0.056000002,0,0,0.513072014,387.3171082,s
50,622,4800,135,1,0,130,0,0.111000001,9.739999771,0.340000004,0.722000003,0.944000006,0,0,0.045818001,218.965683,a
83,722,1600,15,1,0,184,0.166666672,0.388999999,8.159999847,0.230000004,0.111000001,2.167000055,0,0,0.03469,690.5282593,a
20,68,281,116,1,1,279,0,0.222000003,38.3199997,1.879999995,0,1.055999994,0,0,0.202388004,282.2000732,s
403,631,1500,0,1,0,148,0.166666672,0.056000002,1.25,0,0,0.388999999,0.388999999,0,0.057707999,79.31040192,s
3,49,89,45,1,1,506,0,0,8.840000153,1.360000014,0.666999996,8.666999817,0,0,0.219652996,1334.671265,s
483,1100,857,33,1,0,704,0,0,1.639999986,0.050000001,0,0.777999997,0,0,0.069307998,192.6684265,a
59,1200,1600,0,1,0,4,0.833333314,0.111000001,1.019999981,0.02,0.056000002,0,0,0,0.686275005,427.7238464,a
164,1800,6800,0,1,0,3,0.722222209,0,1.720000029,0.100000002,0.166999996,0,0,0,0.50980401,70.11155701,a
185,367,803,128,1,0,342,0,0.056000002,17.12000084,0.289999992,0.166999996,2.111000061,0,4.166999817,0.471872985,1909.314087,s
9,19,147,129,1,0,171,0,0.111000001,35.09000015,1.75,0,0.222000003,0,0,0.257411987,324.106781,s
7,185,145,0,1,0,529,0,0,3.549999952,0,0.143000007,0.57099998,0,0,0.350349993,27.34908676,s
47,1300,5300,0,1,0,15,0.555555582,0.888999999,4.349999905,0.129999995,0.777999997,0,0,0,0.301750988,63.38970566,s
24,1200,7100,97,1,1,267,0.166666672,0,10.31000042,0.419999987,0,2.167000055,0,0.944000006,0.177457005,151.4095764,s
11,63,114,0,1,0,94,0.818181813,0,12.69999981,0,0,2.454999924,0,0,0.67216599,229.0458374,s
6,703,2400,83,1,0,178,0,0,33.29000092,0.400000006,0.833000004,1.332999945,0,0,0.016019,85.55458069,a
53,181,753,0,1,0,38,0.222222224,0.166999996,13.03999996,0.150000006,0,0.388999999,0,0,0.053674001,35.13134384,a
28,337,191,0,1,0,599,0.055555556,0,2.269999981,0.079999998,0,0.111000001,0,0,0.149670005,136.5688171,a
2100,1900,7500,112,1,1,371,0,0.111000001,1.049999952,0.109999999,0.944000006,2.5,0,0,0.655396998,31.71750069,s
57,554,2100,63,1,0,254,0.055555556,0.111000001,0.720000029,0.07,0,0.222000003,0,0,0.132816002,567.0352783,a
910,1600,7500,183,1,1,264,0.055555556,0.666999996,0.980000019,0.090000004,0.611000001,1.110999942,0,0,0.013785,55.57390213,a
178,1600,7200,11,1,1,8,0.777777791,0.056000002,0.600000024,0.01,0,0,0,0,0.598038971,192.0766602,s
172,885,966,66,1,0,36,0.444444448,0.944000006,2.980000019,0.159999996,0.444000006,0.222000003,0,0,0.187235996,514.0897827,a
18,125,741,30,1,0,0,0.944444418,0,9.640000343,0.270000011,0,0,0,0,0.888889015,559.2333984,a
308,706,3800,135,1,0,4,0.777777791,0.333000004,4.909999847,0.200000003,0.388999999,0.111000001,0,0.056000002,0.594771028,444.3916626,a
202,1700,5800,135,1,1,614,0,0.666999996,2.75,0.039999999,0.5,0.611000001,0,0,0.228487,408.2097168,s
0,39,115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
172,923,6100,0,1,0,17,0.5,0,5.360000134,0.230000004,0,0.166999996,0,0,0.140177995,889.2163696,a
153,1000,2400,168,1,0,346,0,0,1.059999943,0.039999999,0,0.222000003,0,0,0.262264997,528.0141602,s
48,267,1400,0,1,0,4,0.722222209,0.166999996,7.949999809,0.209999993,0.833000004,0,0,0,0.50980401,281.6158447,a
127,230,471,20,1,0,696,0.055555556,0,6.039999962,0.170000002,0,0.166999996,0,0,0.077581003,63.89444351,a
222,476,315,36,1,0,52,0.555555582,0.777999997,7.03000021,0.259999991,0.166999996,0.611000001,0,0,0.303478003,361.2399292,s
197,1300,3800,33,1,0,416,0,0,2.029999971,0.059999999,0.611000001,0.056000002,0,0,0.127103999,16.51737785,a
4,83,331,0,1,0,21,0.25,0.25,32.83000183,1.200000048,0,0,0,0,0,90.01125336,i
727,2700,6000,0,1,0,319,0.222222224,0,3.509999991,0.079999998,0,0,0,0,0.125938997,4.300957203,s
10,48,127,31,1,0,22,0.100000002,0,18.95999908,2.079999924,0.100000002,0.899999976,0,0.100000002,0.048597001,151.2871704,a
54,528,948,0,1,0,8,0.5,0.722000003,2,0.209999993,0,0,0,0,0.243899003,105.8103714,s
36,492,2200,13,1,0,112,0.444444448,0,2.380000114,0.100000002,0,1.832999945,0,0,0.388862997,88.46882629,s
106,149,1100,66,1,0,37,0.055555556,0.444000006,5.03000021,0.560000002,0.555999994,0.277999997,0,0,0.008266,154.3979187,a
37,1100,2700,83,1,0,50,0.833333314,0,2.170000076,0.589999974,0,0.722000003,0.444000006,0.056000002,0.686977983,314.4472351,s
219,549,7500,0,1,0,16,0.5,0.388999999,1.450000048,0,0,0,0,0,0.243165001,323.705719,s
3,1700,7500,46,1,0,83,0.333333343,0.333000004,1.799999952,0.079999998,0.666999996,8.666999817,0,0.333000004,0,810.6436768,s
2,48,204,0,1,0,18,0.5,0,9.380000114,0,0,0,0,0,0,1200.137451,i
79,832,3600,0,1,0,0,1,0,3.630000114,0.090000004,0,0,0,0,1,55.04652786,a
821,1400,7500,153,1,1,7,1,0,0.01,0,0,0,0,0,0.104575001,0.024552001,s
0,46,111,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
787,834,1800,0,1,0,9,0.685714304,0.713999987,2.700000048,0.170000002,0.200000003,0,0,0,0.46549499,213.5552673,s
152,459,1600,0,1,0,149,0,0,8.210000038,0.449999988,0.056000002,1.222000003,0,0,0.01833,952.2901001,a
24,110,293,166,1,0,71,0.222222224,0.333000004,6.619999886,0.400000006,0.555999994,0.056000002,0,0,0.066377997,794.2622681,a
86,764,842,93,1,0,79,0,0.111000001,2.759999991,0.059999999,0.056000002,0.5,0,0,0.036005002,331.1980591,a
10,506,1500,0,1,0,102,0.5,0.800000012,8.300000191,1.090000033,0,0,0,0,0.228836,1948.303467,s
107,675,2700,0,1,0,2,0.944444418,0,6.119999886,0.090000004,0,0,0,0,0.888889015,14.34902763,a
347,827,2800,0,1,0,94,0,0.722000003,3.74000001,0.140000001,0.056000002,0.611000001,0,0,0.066927001,476.9880066,a
456,1800,7500,0,1,0,8,0.722222209,0.277999997,0.550000012,0.02,0.888999999,0.111000001,0,0,0.50980401,142.2529755,s
327,643,980,150,1,1,85,0,0.611000001,6.090000153,0.330000013,0.833000004,0,0,0,0.034428001,241.5107269,a
31,2400,7500,0,1,0,77,0.5,0.777999997,4.71999979,0.150000006,0,0,0,0,0.267228991,871.7762451,s
403,374,1200,31,1,1,87,0,0.333000004,1.99000001,0.449999988,0.444000006,0.722000003,0,0,0.035677001,179.2289734,a
109,264,380,42,1,0,86,0,0.111000001,11.34000015,1.75,0.166999996,1.167000055,0,0,0.009725,304.9947815,a
120,2300,7500,116,1,0,57,0.055555556,0.277999997,0.039999999,0.01,0,0,0,0,0.216254994,110.7610779,s
41,1200,5800,73,1,0,40,0.055555556,0.333000004,5.199999809,0.259999991,0.222000003,0,0,0,0.003485,794.3708496,a
26,1100,1900,169,1,0,386,0,0.333000004,2.599999905,0.209999993,0,0,0.5,0.111000001,0.060617,528.7182007,s
40,281,1900,0,1,0,13,0.5,0.777999997,4.130000114,0.589999974,0.111000001,0,0,0,0.235293999,967.0062256,s
74,158,323,10,1,0,146,0.166666672,0.222000003,2.569999933,0.07,0,0.388999999,0,0,0.035503998,45.0414505,a
205,1400,986,99,1,1,53,0,0.277999997,7.989999771,0.170000002,1,0.056000002,0,0,0.006471,26.23814774,a
44,220,1900,101,1,0,11,0,0,5.53000021,0.129999995,0,0.056000002,0,0,0.351633996,55.83551025,s
66,303,1000,10,1,0,13,0.111111112,0,8.579999924,1.139999986,0.056000002,0,0,0,0.024026001,32.25037003,a
0,651,3100,153,1,0,0,0,0,0,0,0,0,0,0,1,0,i
11,44,212,0,1,0,2,0.909090936,0,6.199999809,0,0,0,0,0,0.818181992,210.1609802,a
634,600,1400,168,1,1,113,0.055555556,0,4.5,0.449999988,0.333000004,0.722000003,0.111000001,0,0.019842001,158.4554596,a
2,119,2400,136,1,0,1503,0,0,59.65999985,5.039999962,0,0,0,0,0.992744982,252.5088959,s
24,379,2600,149,1,1,37,0.722222209,0,12.39999962,0.319999993,0,0.555999994,0,0,0.524661005,13.36290073,s
47,175,973,155,1,0,383,0,1,16,0.829999983,0.333000004,0,0.5,0.5,0.958437979,3.853981018,s
0,462,835,0,0,1,0,0,0,0,0,0,0,0,0,1,0,i
318,594,4500,143,1,0,0,1,0,3.950000048,0.180000007,0,0,0,0,1,0.0075,s
64,457,2200,68,1,0,0,1,0.166999996,6.199999809,0.209999993,0,0,0,0,1,22.03541756,a
459,1900,5900,173,1,0,243,0.055555556,0.777999997,3.329999924,0.239999995,0.888999999,0.666999996,0,0,0.065061003,104.9651413,a
1,42,118,0,1,0,0,1,0,23.80999947,0,0,0,0,0,0,0,i
21,659,7500,42,1,0,2,0.888888896,0,4.809999943,0.239999995,0.277999997,0,0,0,0.784313977,444.967926,a
3,21,15,0,1,0,21,0.333333343,0,31.75,6.349999905,0,0,0,0,0,449.1555481,i
119,617,2600,121,1,0,0,1,0,1.190000057,0.050000001,0,0,0,0,1,47.50220871,a
104,601,1100,38,1,1,52,0.055555556,0,2.539999962,0.029999999,0.888999999,0,0,0,0.014555,598.6237793,a
13,125,2300,0,1,0,91,0.230769232,0,53.77999878,1.779999971,0,0.307999998,0,0,0.038462002,20.40831184,a
3,25,120,0,1,0,0,1,0,17.32999992,0,0,0,0,0,1,6.593332768,i
46,1000,1300,0,1,0,301,0.166666672,0.056000002,1.620000005,0.180000007,0.444000006,0,0,0,0.035463002,167.9164734,a
43,1500,6700,100,1,0,339,0.055555556,0.166999996,10.63000011,0.449999988,0.666999996,0.444000006,0,0,0.064590998,965.2372437,a
63,80,1900,0,0,0,3,0.722222209,0.056000002,14.78999996,0.560000002,0,0,0,0,0.435993999,19.74107933,a
3,198,1000,0,1,1,0,1,0.666999996,17.34000015,0.340000004,0,0,0,0,1,456.2516785,i
651,2300,6300,28,1,0,371,0.055555556,0.444000006,0.779999971,0.01,0.388999999,0.5,0.555999994,0.111000001,0.153918997,16.19128037,s
119,452,2200,18,1,0,12,0.388888896,0.222000003,3.470000029,0.219999999,0.611000001,0,0,0,0.137254998,155.4140625,a
5,14,85,45,1,0,148,0,0,11.43000031,0,0.400000006,0.800000012,0,0,0.282819003,0.083222002,s
150,322,1700,0,1,0,500,0.055555556,0.111000001,1.789999962,0.029999999,0,0,0,0,0.111947,146.6639557,a
0,795,7500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
2700,1300,2400,142,1,0,179,0,0.166999996,0.259999991,0.01,0,0.111000001,0,0,0.055319998,67.1632843,a
1,53,431,0,0,0,86,0,0,30.19000053,0,0,0,0,0,0,0,i
25,327,596,98,1,0,2,0.888888896,0.5,35.68999863,0.100000002,0.111000001,0,0,0.056000002,0.78808701,833.4130859,a
